"VIN","ELM327.Voltage_V","system.scan_start_time_ms","system.scan_end_time_ms","route.time_s","route.lat_deg","route.lng_deg","route.elevation_m","route.speed_mps","car.speed_kph","car.odo_km","car.ambient_C","car.lights","car.wipers","ldc.is_enabled","ldc.out_DC_V","ldc.out_DC_A","ldc.temperature_C","range.estimate_km","range.estimate_for_climate_km","charging.power_kW","battery.is_charging","battery.SOC_display_pct","battery.SOC_pct","battery.SOC_decimal_pct","battery.SOC_precise_pct","battery.DC_V","battery.DC_current_A","battery.accumulative_operating_time_s","battery.accumulative_charge_power_kWh","battery.accumulative_discharge_power_kWh","battery.fan_feedback_signal","battery.inlet_temperature_C","battery.min_temperature_C","battery.max_temperature_C","battery.module_temperature1_C","battery.module_temperature2_C","battery.module_temperature3_C","battery.module_temperature4_C","battery.module_temperature5_C","battery.module_temperature6_C","battery.module_temperature7_C","battery.heat1_temperature_C","battery.heat2_temperature_C","battery.auxiliaryVoltage_V","battery.ChaDeMo_is_plugged","battery.J1772_is_plugged","battery.accumulative_charge_current_Ah","battery.accumulative_discharge_current_Ah","battery.airbag_hwire_duty","battery.available_charge_power_kW","battery.available_discharge_power_kW","battery.cell_voltage0_V","battery.cell_voltage100_V","battery.cell_voltage10_V","battery.cell_voltage11_V","battery.cell_voltage12_V","battery.cell_voltage13_V","battery.cell_voltage14_V","battery.cell_voltage15_V","battery.cell_voltage16_V","battery.cell_voltage17_V","battery.cell_voltage18_V","battery.cell_voltage19_V","battery.cell_voltage1_V","battery.cell_voltage20_V","battery.cell_voltage21_V","battery.cell_voltage22_V","battery.cell_voltage23_V","battery.cell_voltage24_V","battery.cell_voltage25_V","battery.cell_voltage26_V","battery.cell_voltage27_V","battery.cell_voltage28_V","battery.cell_voltage29_V","battery.cell_voltage2_V","battery.cell_voltage30_V","battery.cell_voltage31_V","battery.cell_voltage32_V","battery.cell_voltage33_V","battery.cell_voltage34_V","battery.cell_voltage35_V","battery.cell_voltage36_V","battery.cell_voltage37_V","battery.cell_voltage38_V","battery.cell_voltage39_V","battery.cell_voltage3_V","battery.cell_voltage40_V","battery.cell_voltage41_V","battery.cell_voltage42_V","battery.cell_voltage43_V","battery.cell_voltage44_V","battery.cell_voltage45_V","battery.cell_voltage46_V","battery.cell_voltage47_V","battery.cell_voltage48_V","battery.cell_voltage49_V","battery.cell_voltage4_V","battery.cell_voltage50_V","battery.cell_voltage51_V","battery.cell_voltage52_V","battery.cell_voltage53_V","battery.cell_voltage54_V","battery.cell_voltage55_V","battery.cell_voltage56_V","battery.cell_voltage57_V","battery.cell_voltage58_V","battery.cell_voltage59_V","battery.cell_voltage5_V","battery.cell_voltage60_V","battery.cell_voltage61_V","battery.cell_voltage62_V","battery.cell_voltage63_V","battery.cell_voltage64_V","battery.cell_voltage65_V","battery.cell_voltage66_V","battery.cell_voltage67_V","battery.cell_voltage68_V","battery.cell_voltage69_V","battery.cell_voltage6_V","battery.cell_voltage70_V","battery.cell_voltage71_V","battery.cell_voltage72_V","battery.cell_voltage73_V","battery.cell_voltage74_V","battery.cell_voltage75_V","battery.cell_voltage76_V","battery.cell_voltage77_V","battery.cell_voltage78_V","battery.cell_voltage79_V","battery.cell_voltage7_V","battery.cell_voltage80_V","battery.cell_voltage81_V","battery.cell_voltage82_V","battery.cell_voltage83_V","battery.cell_voltage84_V","battery.cell_voltage85_V","battery.cell_voltage86_V","battery.cell_voltage87_V","battery.cell_voltage88_V","battery.cell_voltage89_V","battery.cell_voltage8_V","battery.cell_voltage90_V","battery.cell_voltage91_V","battery.cell_voltage92_V","battery.cell_voltage93_V","battery.cell_voltage94_V","battery.cell_voltage95_V","battery.cell_voltage96_V","battery.cell_voltage97_V","battery.cell_voltage98_V","battery.cell_voltage99_V","battery.cell_voltage9_V","battery.drive_motor_speed_rpm","battery.fan_status","battery.max_cell_detoriation_n","battery.max_cell_detoriation_pct","battery.max_cell_voltage_V","battery.max_cell_voltage_n","battery.min_cell_detoriation_n","battery.min_cell_detoriation_pct","battery.min_cell_voltage_V","battery.min_cell_voltage_n","ldc.in_DC_V","tire.pressure1_psi","tire.pressure2_psi","tire.pressure3_psi","tire.pressure4_psi","tire.temperature1_C","tire.temperature2_C","tire.temperature3_C","tire.temperature4_C"
"KNAJX81EFF7002432",13.0,1531818642707,1531818648451,1531818645999,49.22323600418732,1.1794877711057081,62.09266241645372,29.78053,111.5,54503.8,23.0,"AUTOMATIC","OFF",true,13.2,12,35,114,3.3,0.0,false,86.5,82.5,82.6,73.015625,377.90000000000003,44.5,4481424.0,3571.6000000000004,3391.1000000000004,0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9678.800000000001,80,90.0,90.0,3.94,0.0,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.92,3.94,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,0.0,0.0,0.0,0.0,3.92,7300.0,"FAN_STOP",2,13.9,3.94,3,59,12.3,3.92,8,378,39.75,40.0,39.75,40.25,35,38,36,35
"KNAJX81EFF7002432",13.0,1531818648540,1531818654000,1531818651999,49.22484339742947,1.1796580581199214,61.64491539445228,29.6825,111.0,54503.9,23.0,"AUTOMATIC","OFF",true,13.2,12,35,114,3.3,0.0,false,86.5,82.5,82.5,72.9140625,377.90000000000003,45.1,4481430.0,3571.6000000000004,3391.2000000000003,0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9678.9,85,90.0,90.0,3.94,0.0,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.92,3.94,3.94,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,0.0,0.0,0.0,0.0,3.92,7300.0,"FAN_STOP",2,13.9,3.94,1,59,12.3,3.92,30,378,39.75,40.0,39.75,40.25,35,38,36,36
"KNAJX81EFF7002432",13.0,1531818654071,1531818660809,1531818660999,49.22721166252031,1.1804922825938726,61.165346264794195,29.687576,110.5,54504.1,23.0,"AUTOMATIC","OFF",true,13.2,12,35,114,3.3,0.0,false,86.0,82.0,82.4,72.83984375,377.90000000000003,45.2,4481435.0,3571.6000000000004,3391.2000000000003,0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9678.9,80,90.0,90.0,3.94,0.0,3.94,3.94,3.94,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.94,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.92,3.92,3.94,3.94,3.94,3.92,3.94,3.92,3.92,3.94,3.94,3.92,3.92,3.92,3.94,3.92,3.94,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.94,3.94,3.94,3.94,3.94,3.94,3.92,3.94,3.92,3.94,3.94,3.94,3.94,3.94,3.94,0.0,0.0,0.0,0.0,3.92,7200.0,"FAN_STOP",2,13.9,3.94,1,59,12.3,3.92,41,378,39.75,40.0,39.75,40.25,35,38,36,36
"KNAJX81EFF7002432",13.0,1531818660836,1531818666437,1531818663999,49.22796708494914,1.1809575126975607,60.9621254706675,29.220562,109.5,54504.3,23.0,"AUTOMATIC","OFF",true,13.2,11,35,113,3.2,0.0,false,86.0,82.0,82.3,72.71484375,377.90000000000003,43.1,4481442.0,3571.6000000000004,3391.2000000000003,0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.0,85,90.0,90.0,3.94,0.0,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.94,3.92,3.94,3.94,3.94,3.94,3.92,3.94,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,0.0,0.0,0.0,0.0,3.92,7200.0,"FAN_STOP",2,13.9,3.94,6,59,12.3,3.92,8,378,39.75,40.0,39.75,40.25,35,38,37,36
"KNAJX81EFF7002432",13.0,1531818666472,1531818672028,1531818669999,49.22936529017971,1.1820481049253193,61.233775942759024,27.669956,104.5,54504.5,23.0,"AUTOMATIC","OFF",true,13.2,12,35,113,3.2,0.0,false,86.0,82.0,82.2,72.68359375,380.20000000000005,4.9,4481447.0,3571.6000000000004,3391.2000000000003,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.1,85,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.94,3.96,3.96,3.96,3.94,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,7000.0,"FAN_STOP",2,13.9,3.96,3,59,12.3,3.94,30,382,39.75,40.0,39.75,40.25,35,38,37,36
"KNAJX81EFF7002432",13.0,1531818672113,1531818677749,1531818675999,49.23059432375434,1.1831214806905344,61.72605789599831,25.498003,96.0,54504.6,23.0,"AUTOMATIC","OFF",true,13.2,12,35,113,3.2,0.0,false,86.0,82.0,82.2,72.67578125,380.6,5.0,4481453.0,3571.6000000000004,3391.2000000000003,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.1,80,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,6500.0,"FAN_STOP",2,13.9,3.96,1,59,12.3,3.96,61,382,39.75,40.0,39.75,40.25,35,38,37,36
"KNAJX81EFF7002432",13.0,1531818677846,1531818683703,1531818681999,49.23173515424682,1.1840516083887838,62.56664257738192,23.170177,87.5,54504.7,23.0,"AUTOMATIC","OFF",true,13.2,12,35,113,3.2,0.0,false,86.0,82.0,82.2,72.66015625,380.90000000000003,4.6000000000000005,4481459.0,3571.6000000000004,3391.2000000000003,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.200000000000001,false,false,9820.2,9679.1,80,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,5900.0,"FAN_STOP",2,13.9,3.96,1,59,12.3,3.96,67,382,39.75,40.0,39.75,40.25,35,38,37,36
"KNAJX81EFF7002432",13.0,1531818683778,1531818689350,1531818687999,49.232807446159406,1.1847365493490476,64.41443374516122,20.470747,79.5,54504.9,23.0,"AUTOMATIC","OFF",true,13.2,11,35,113,3.2,0.0,false,86.0,82.0,82.2,72.65234375,381.1,4.5,4481465.0,3571.6000000000004,3391.3,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.1,80,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,5300.0,"FAN_STOP",2,13.9,3.96,1,59,12.3,3.96,61,382,39.75,40.0,39.75,40.25,35,38,37,36
"KNAJX81EFF7002432",13.0,1531818689414,1531818694768,1531818693999,49.233826699881256,1.1852548765028799,65.53574110191204,19.16544,74.5,54505.0,23.0,"AUTOMATIC","OFF",true,13.2,11,35,113,3.3,0.0,false,86.0,82.0,82.2,72.65234375,381.40000000000003,3.0,4481470.0,3571.6000000000004,3391.3,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.1,80,90.0,90.0,3.98,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.98,3.96,3.96,3.96,3.96,3.96,3.96,3.98,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.98,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,4900.0,"FAN_STOP",2,13.9,3.96,1,59,12.3,3.96,67,382,39.75,40.0,39.75,40.25,35,38,37,36
"KNAJX81EFF7002432",13.0,1531818694846,1531818700769,1531818699999,49.23484520208862,1.1856754508635232,65.06616021545223,20.670464,75.0,54505.1,23.0,"AUTOMATIC","OFF",true,13.2,11,35,113,3.3,0.0,false,86.0,82.0,82.2,72.6015625,380.1,26.1,4481476.0,3571.6000000000004,3391.3,0,28.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.1,80,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.94,3.96,3.96,3.94,3.96,3.94,3.94,3.96,3.96,3.96,3.96,3.94,3.96,3.94,3.96,3.94,3.94,3.94,3.96,3.96,3.96,3.94,3.94,3.96,3.94,3.94,3.94,3.94,3.94,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.94,3.96,3.96,3.96,3.94,3.96,3.94,3.94,3.94,3.96,3.96,3.96,3.94,3.96,3.94,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.94,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,4800.0,"FAN_STOP",2,13.9,3.96,3,59,12.3,3.94,41,380,40.0,40.0,39.75,40.25,36,38,37,36
"KNAJX81EFF7002432",13.0,1531818700779,1531818705773,1531818705999,49.23612084835467,1.1859925730261665,64.75194847990238,25.61928,92.5,54505.2,23.0,"AUTOMATIC","OFF",true,13.2,11,35,113,3.3,0.0,false,85.5,82.0,81.9,72.35546875,373.6,131.20000000000002,4481482.0,3571.6000000000004,3391.3,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.2,85,90.0,90.0,3.9,0.0,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,0.0,0.0,0.0,0.0,3.88,5500.0,"FAN_STOP",2,13.9,3.88,45,59,12.3,3.88,20,374,40.0,40.0,39.75,40.25,36,38,37,36
"KNAJX81EFF7002432",13.0,1531818705806,1531818711678,1531818711999,49.23746272075386,1.1862509466183528,64.19904887458296,25.101131,96.0,54505.4,23.0,"AUTOMATIC","OFF",true,13.2,12,34,113,3.3,0.0,false,85.5,81.5,81.8,72.2265625,378.5,13.700000000000001,4481487.0,3571.6000000000004,3391.4,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.4,80,90.0,90.0,3.96,0.0,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.96,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.96,3.94,3.94,3.94,3.94,3.94,3.94,3.94,0.0,0.0,0.0,0.0,3.94,6300.0,"FAN_STOP",2,13.9,3.94,1,59,12.3,3.92,8,380,40.0,40.25,39.75,40.25,36,39,37,36
"KNAJX81EFF7002432",13.0,1531818711741,1531818717616,1531818714999,49.238125389376535,1.1863602082097,64.0248650653385,24.805685,93.0,54505.5,23.0,"AUTOMATIC","OFF",true,13.2,12,35,113,3.3,0.0,false,85.5,81.5,81.8,72.21875,380.20000000000005,4.3,4481493.0,3571.6000000000004,3391.4,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.4,80,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.94,3.94,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,6100.0,"FAN_STOP",2,13.9,3.96,3,59,12.3,3.94,67,382,40.0,40.25,39.75,40.25,36,39,37,36
"KNAJX81EFF7002432",13.0,1531818717675,1531818723598,1531818720999,49.23948251419484,1.186444636262621,64.03143164717119,24.974983,93.5,54505.7,23.0,"AUTOMATIC","OFF",true,13.2,12,35,112,3.3,0.0,false,85.5,81.5,81.7,72.10546875,377.40000000000003,52.800000000000004,4481499.0,3571.6000000000004,3391.4,0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.5,80,90.0,90.0,3.94,0.0,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,0.0,0.0,0.0,0.0,3.92,6100.0,"FAN_STOP",2,13.9,3.92,1,59,12.3,3.92,30,378,40.0,40.25,39.75,40.25,36,39,37,36
"KNAJX81EFF7002432",13.0,1531818723606,1531818729207,1531818726999,49.24078005203158,1.186453485243765,64.7109013484886,23.012522,86.5,54505.8,23.0,"AUTOMATIC","OFF",true,13.2,12,35,112,3.3,0.0,false,85.5,81.5,81.7,72.08203125,380.20000000000005,5.7,4481505.0,3571.6000000000004,3391.4,0,28.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.5,85,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.94,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.94,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,0.0,0.0,0.0,3.96,5800.0,"FAN_STOP",2,13.9,3.96,1,59,12.3,3.94,67,380,40.0,40.25,40.0,40.25,36,39,37,36
"KNAJX81EFF7002432",13.0,1531818729237,1531818734757,1531818732999,49.241977156749954,1.1864124072340052,65.18391293971153,22.695978,85.5,54505.9,22.5,"AUTOMATIC","OFF",true,13.2,12,35,112,3.3,0.0,false,85.5,81.5,81.6,72.03125,380.6,4.5,4481510.0,3571.6000000000004,3391.4,0,28.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0,29.0,28.0,28.0,13.100000000000001,false,false,9820.2,9679.5,80,90.0,90.0,3.96,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.96,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.96,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.96,3.94,3.94,3.94,3.94,3.92,3.92,3.92,3.92,3.92,3.92,3.96,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.9,3.92,3.92,3.96,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.96,3.92,3.92,3.92,3.92,3.92,3.92,0.0,0.0,0.0,0.0,3.96,5400.0,"FAN_STOP",2,13.9,3.96,1,59,12.3,3.96,41,378,40.0,40.25,40.0,40.25,36,39,37,36
